gene_id	WT_VLCO2_1	WT_VLCO2_0	WT_LoCO2_0	WT_LoCO2_1	WT_HiCO2_0	WT_HiCO2_1	cia5_VLCO2_0	cia5_VLCO2_1	cia5_LoCO2_0	cia5_LoCO2_1	cia5_HiCO2_0	cia5_HiCO2_1
Cre06.g307900	22.8667	15.8151	15.563	22.383	9.94128	14.0588	15.4837	12.3678	10.3841	11.1188	7.85595	6.86421
Cre06.g307950	6.96744	7.62843	6.0616	5.03256	6.97048	4.25795	5.19406	6.27507	7.99134	9.06856	9.47496	11.159
Cre06.g308000	2.06334	1.62836	1.19366	1.4269	1.19198	1.23566	1.98723	2.26339	1.86457	2.06749	1.92614	1.43073
Cre06.g308050	1.61962	1.48682	0.951343	1.58417	0.592112	2.52151	0.597122	0.515504	0.547061	0.383165	1.47351	1.45451
Cre06.g308100	4.47268	6.13016	5.29798	3.10138	6.64132	4.42461	6.35919	8.26699	7.11211	7.92572	8.45156	7.41551
Cre06.g308150	7.20466	6.37445	7.68308	6.32388	7.89941	8.06367	8.69955	9.34927	9.83931	9.68207	10.8954	10.6491
Cre06.g308200	0.436979	0.34871	0.315804	0.0683862	0.199626	0.253138	0.465385	0.429666	0.295178	0.177126	0.331119	0.261604
Cre06.g308250	1674.88	2829.78	3387.88	2604.36	3812.37	2704.14	3666.33	4103.12	3524.18	4002.27	4012.81	3655.45
Cre06.g308300	3.83484	3.99111	3.10899	3.02594	2.57913	2.07215	2.75618	2.808	2.41626	2.4154	2.87625	2.71193
Cre06.g308350	20.0545	20.9767	21.6293	42.3199	30.5566	44.1614	30.1445	26.9303	32.7807	36.4621	43.5374	49.1267
Cre06.g308400	3.44997	4.55097	4.6751	3.96669	3.78248	3.30369	4.2301	5.57226	4.30199	4.71002	3.96924	3.45328
Cre06.g308450	16.5204	18.7239	19.5107	17.7389	22.418	22.9683	19.1453	21.5036	24.3803	24.2972	26.9346	24.4547
Cre06.g308500	311.323	219.803	264.156	342.729	153.133	179.662	213.031	182.207	247.504	231.763	265.546	286.557
Cre06.g308533	223.27	134.341	248.367	259.191	569.774	341.825	574.927	660.39	577.427	771.899	772.924	699.672
Cre06.g308600	19.3276	58.5102	76.06	33.6665	50.4991	37.4833	9.73091	6.2923	10.3133	6.06145	9.68823	16.1962
Cre06.g308650	3.98376	4.83532	3.01058	2.73967	3.22942	2.60842	4.4679	4.40001	3.26897	3.8431	3.2393	2.073
Cre06.g308700	0.510644	0.606251	0.221388	0.364411	0.559775	0.780944	6.30499	6.61878	3.74591	4.07235	5.84889	2.95564
Cre06.g308750	7.66282	10.4978	10.5326	10.3282	8.88391	8.6019	17.0848	17.8897	13.5597	15.2183	11.4685	13.1322
Cre06.g308850	21.1267	25.6484	27.7261	31.7402	67.9989	55.6931	42.0256	43.3946	68.559	66.1271	86.5491	100.811
Cre06.g308900	6.77705	6.87147	7.58236	5.61491	7.70848	6.42419	4.38222	4.65343	7.82157	6.25791	9.91903	13.0921
Cre06.g308950	22.7591	22.8322	23.7689	21.8767	7.55346	17.6946	22.3752	21.4586	20.8162	18.1665	19.1777	25.6943
Cre06.g309000	601.575	513.041	579.206	849.255	0.472852	1.54557	0.21196	0.149686	0.273078	0.0437089	0.147077	0.165956
Cre06.g309050	24.5588	16.5409	17.4143	17.5994	19.98	19.1385	14.3782	15.5248	16.628	15.8228	17.0407	17.2852
Cre06.g309100	50.687	27.8574	44.3821	55.4286	48.6116	64.7986	18.5455	15.3739	32.8051	37.0213	89.1249	108.775
Cre06.g309150	4.69661	4.3495	4.32956	2.86654	4.20717	3.33287	3.07837	3.58835	3.80739	3.61972	4.13125	3.77604
Cre06.g309200	4.9076	4.56014	3.68284	3.43568	5.85781	4.79429	6.05204	6.26744	6.47312	5.71986	6.73243	6.2286
Cre06.g309300	4.40763	2.60591	2.714	2.55476	5.01246	4.96476	4.17274	4.79803	6.17546	6.66323	7.42424	8.60054
Cre06.g309350	26.9102	19.9071	22.846	26.8274	23.5458	26.9654	14.5227	16.0208	16.3027	15.973	18.8013	23.2115
Cre06.g309450	32.1179	38.5604	37.0534	30.8825	26.7251	27.1186	3.087	3.03936	3.04216	2.92486	3.30568	3.53361
Cre06.g309500	3.55526	2.19616	2.63531	1.6584	2.76592	3.14909	2.72837	2.80126	3.43957	3.43924	4.21206	3.17782
Cre06.g309550	9.07112	5.25129	5.36629	12.6652	5.16743	9.6081	11.5404	11.4384	11.2036	10.1163	8.0048	8.09252
Cre06.g309600	14.6494	24.6833	26.7391	18.968	14.0414	10.9412	12.9372	17.0061	14.4865	18.2611	16.5435	12.1996
Cre06.g309650	0.81397	0.77922	0.759592	1.06156	0.611274	0.995464	0.362969	0.444369	0.549771	0.451864	0.479052	0.224209
Cre06.g309684	0	0	0.0566292	0	0.114549	0.272307	0	0	0	0	0.0950108	0
Cre06.g309717	10.798	12.5981	15.0089	12.9437	21.9195	15.4218	15.1897	19.3415	17.3435	21.4267	23.3015	22.931
Cre06.g309750	3.37787	2.72917	2.58949	1.73287	2.54675	2.0045	1.6684	2.04642	1.6695	2.25672	2.24665	1.8939
Cre06.g309800	0.940445	1.46055	1.44199	0.915945	1.22266	0.838922	0.683523	0.780774	0.750109	0.571493	0.559177	0.385015
Cre06.g309826	0.121625	0.291247	0.263763	0.0571023	0.400152	0.317054	0.119574	0.126678	0.184864	0.0493207	0.11064	0
Cre06.g309850	14.5999	18.52	24.3032	18.4327	18.4769	14.0621	18.5533	18.4857	16.8454	20.1117	18.8657	22.0709
Cre06.g309900	9.29006	10.2933	8.89624	10.118	11.2332	10.6977	10.1474	11.024	8.8772	9.26436	9.42995	5.86511
Cre06.g309951	3.64412	1.82184	1.71476	3.05625	2.01084	2.98485	1.46337	1.72023	1.57765	0.864448	1.66732	0.728697
Cre06.g310000	12.1111	11.0336	11.2442	11.852	8.17911	10.4572	10.1226	10.1242	8.98337	8.15964	7.61906	6.87012
Cre06.g310050	11.1217	10.4107	9.93029	12.097	15.2859	11.5444	25.4299	26.9714	21.9777	26.5654	26.1809	21.2792
Cre06.g310100	35.4672	39.8631	41.9369	37.4687	53.991	48.5128	37.6529	36.773	37.9093	37.1638	37.8877	36.1097
Cre06.g310150	0.0796542	0.0638853	0	0	0	0	0	0	0	0	0	0
Cre06.g310200	8.49135	13.8396	8.76289	10.6949	22.1121	12.8768	10.7558	11.023	6.08065	7.51319	4.41772	5.11147
Cre06.g310250	2.8628	4.66098	5.53507	5.55546	5.2319	4.8508	3.79948	5.46526	4.83464	5.33894	5.03369	5.58242
Cre06.g310276	6.89075	5.95185	7.15885	9.84218	6.28212	8.68628	8.11094	6.47348	6.39279	8.11247	7.50909	7.77007
Cre06.g310300	2.8521	3.61853	2.75875	4.1257	3.21294	3.28207	3.25881	3.15882	2.89012	3.62701	3.85777	2.29438
Cre06.g310350	11.2039	7.68088	7.12638	10.2098	7.11691	8.04707	10.3236	10.6467	9.7187	9.754	11.2412	10.8197
Cre06.g310400	0.962404	2.41904	1.59743	0.790724	1.78049	1.22827	2.27658	2.10807	1.52366	2.12095	1.47658	0.956823
Cre06.g310450	35.9313	46.1118	45.3205	34.3066	34.8655	25.999	40.2092	43.0932	30.8269	31.7137	28.3043	26.0542
Cre06.g310500	2.94461	1.9266	0.771327	3.73268	0.53801	1.32199	4.67981	5.36378	2.33711	3.5601	3.45775	2.31682
Cre06.g310545	0.343505	0.33001	0.373586	0	0	0	0	0	0	0	0	0
Cre06.g310550	0	0	0	0	0	0	0	0	0	0	0	0
Cre06.g310576	0.163587	0.0783631	0	0.0768028	0.269163	0	0	0	0	0.0663607	0	0
Cre06.g310601	0.169041	0.0715797	0.0619665	0.0175494	0.0819545	0	0.0183729	0.025936	0.0189366	0	0	0
Cre06.g310650	1.57854	1.26367	1.20613	1.21494	1.16313	0.809498	1.19565	1.67006	1.59941	1.74091	1.27041	1.46065
Cre06.g310700	2605.9	4894.74	5873.04	3850	5395.69	3774.19	4992.38	4636.43	4354.67	4325.65	4441.08	5621.16
Cre06.g310750	55.5583	44.7086	51.9627	65.2603	57.3746	65.622	42.0202	43.9694	51.4091	48.8606	55.9581	67.3203
Cre06.g310800	0.31694	1.01951	0.316013	0.178561	0.95884	0.0881284	0.324026	0.765211	0.321123	0.349293	0.0806607	0.0910715
Cre06.g310850	1.88093	3.01732	2.19219	1.45709	1.95935	1.47097	3.46715	3.19905	2.95412	2.74521	3.1219	1.59259
Cre06.g310900	7.49032	7.03747	7.73239	8.72401	6.24059	6.88412	6.30201	7.55292	6.05748	8.17927	7.0117	4.21349
Cre06.g310950	43.3389	19.8289	7.22758	5.05673	4.63899	1.25344	42.1642	43.3149	5.52155	4.13159	1.04924	0.888238
Cre06.g311000	5.32811	5.94162	4.73322	3.86508	4.32905	2.81419	4.4162	4.33502	3.66253	2.7095	2.45026	2.20864
Cre06.g311050	11.595	18.3293	12.7728	8.65756	4.23803	2.50871	43.2615	48.2302	19.2039	19.596	8.85112	7.02531
Cre06.g311100	3.35399	1.73365	1.61623	1.9496	2.10169	2.6831	3.76841	3.95488	2.75119	2.20176	2.80853	2.62268
Cre06.g311150	0.0830634	0.159069	0.150061	0	0	0.024059	0.0544378	0.0384287	0.0561081	0.0897707	0.10069	0.0568301
Cre06.g311200	1.09228	2.73577	1.86731	0.828396	0.230316	0.620579	0.371704	0.495739	0.468244	0.374667	0.114611	0.5605
Cre06.g311250	1.72431	1.2298	1.10928	1.11596	0.903558	1.34311	0.661807	0.843521	0.911804	0.67353	0.643075	0.493493
Cre06.g311300	4.30096	3.43248	3.74	3.8282	1.47374	1.4404	2.59863	3.1722	1.90663	2.50644	2.85207	3.26459
Cre06.g311350	66.8578	88.8423	109.852	63.9638	59.3794	39.1072	14.4251	17.4401	17.1458	21.2976	19.6558	15.5448
Cre06.g311400	1.47511	1.56922	1.59878	0.889203	1.73677	1.2343	1.75444	2.28709	1.67911	2.1548	2.599	2.33615
Cre06.g311450	2.6778	2.75364	2.39174	1.20195	2.4835	1.71956	1.58375	2.19958	1.63979	1.96709	1.95899	1.34382
Cre06.g311500	0.389702	0.924647	1.26711	0.954586	3.51031	2.34094	0.71622	0.623071	1.06437	1.13969	2.12541	2.03442
Cre06.g311550	6.85709	10.7818	7.99597	7.48567	3.7889	2.92268	5.35249	5.76356	4.5753	4.95482	3.81762	3.08945
Cre06.g311600	3.26171	5.74619	6.25231	4.64874	6.4513	4.75744	8.47478	8.81618	10.9185	10.5336	10.8083	13.5099
Cre06.g311650	4.29494	3.62282	4.76624	4.29695	3.6154	3.90976	2.51321	2.90947	3.08248	3.52264	3.62574	3.98796
Cre06.g311700	9.11844	2.34363	2.65308	17.2634	3.17119	14.043	10.131	11.3273	10.7424	8.41936	6.27317	9.6632
Cre06.g311750	6.10829	6.25736	6.93903	7.63912	9.41594	9.03935	7.81415	8.23709	10.6755	11.3291	12.9254	13.2492
Cre06.g311800	2.7468	4.60372	4.14801	3.59247	4.4642	3.02612	5.40081	5.82282	6.75934	6.04547	5.53173	6.79599
Cre06.g311850	14.2378	13.9721	17.5016	20.4183	18.269	19.7949	12.9803	11.6889	18.1005	17.2935	19.8683	24.0017
Cre06.g311900	159.631	125.564	139.295	203.019	108.324	151.433	87.8609	78.4879	80.4769	80.119	83.3473	106.342
Cre06.g311950	11.6046	8.7351	9.65306	13.0817	8.16422	8.41207	8.14435	5.68494	7.10523	6.38859	4.34455	6.87823
Cre07.g312002	0	0	0.07519	0.0976946	0.0380234	0	0.102282	0.0722106	0.0351401	0.0281144	0.0315342	0
Cre07.g312050	4.99227	6.51593	6.99715	6.77772	6.03103	7.59835	6.40823	6.797	8.05469	8.35142	8.78905	9.52895
Cre07.g312100	3.69014	4.46585	4.87969	4.91192	5.55776	5.32069	4.18587	4.81318	4.93062	5.85201	7.11697	6.4923
Cre07.g312150	0.914032	2.20977	2.05573	1.2874	1.32765	1.15164	0.80869	0.729391	0.787197	1.22235	0.934796	0.984933
Cre07.g312250	1.94774	3.16429	3.12286	3.26022	2.97265	1.69247	1.2489	1.17652	2.23118	1.85516	3.31391	2.52065
Cre07.g312300	35.0009	49.5221	56.3083	37.6293	32.4445	29.6211	27.6852	19.7897	30.383	26.0271	27.3263	37.7361
Cre07.g312350	15.4748	10.412	13.008	21.9799	9.66577	16.5104	9.53245	7.44525	11.3632	9.33151	7.52703	11.1073
Cre07.g312400	1.87463	3.18883	3.45208	1.91406	2.93278	2.32479	1.44923	2.09629	2.28664	2.242	1.93567	2.07325
Cre07.g312500	44.5601	40.3503	42.5415	65.8526	37.1968	60.3114	69.3363	63.1357	56.4746	60.2556	46.0762	48.1813
Cre07.g312550	0.252881	0.0807247	0.182768	0.395753	0.0924249	0.0732458	0.207171	0.20479	0.213528	0	0.0766553	0.0432551
Cre07.g312580	0.253407	0.485465	0.755654	0.773324	0.138957	0.275244	0.373701	0.307937	0.770333	0.205529	0.288161	0.130041
Cre07.g312600	0.216226	1.03555	1.17228	0.406091	0.533525	0.563695	0.106294	0.18765	0.16432	0.0438388	0.0491577	0
Cre07.g312650	8.48071	6.26738	7.09494	12.4856	4.87953	9.41621	6.79353	7.30527	5.25148	5.56109	4.33294	4.29823
Cre07.g312701	0.0160504	0.0614664	0.0173956	0.0301422	0	0	0.236673	0.590217	0.406558	0.351195	0.320967	0.115301
Cre07.g312750	5.91642	6.4594	5.44974	9.07985	11.4423	14.9255	9.13152	8.03997	15.7291	14.7054	16.6099	23.0485
Cre07.g312800	6.65059	8.56964	8.39285	6.97683	6.67316	4.6407	10.9067	11.5826	8.04367	8.91037	6.18641	6.83827
Cre07.g312817	0	0	0	0	0	0	0	0	0	0	0	0
Cre07.g312833	0	0.387253	0.438387	0.189531	0.443382	0	0.198499	0.280995	0.204589	0	0	0.207222
Cre07.g312850	20.9524	16.5268	12.331	34.0351	9.89116	26.3846	21.7554	18.7093	15.7244	14.5383	12.5357	12.017
Cre07.g312900	16.3753	14.3623	14.221	13.0097	16.6486	13.9279	14.5376	14.6825	12.0383	13.8859	12.7145	10.1678
Cre07.g312950	26.7402	47.5677	51.3548	46.2192	26.4371	25.0855	55.0927	43.9534	34.5186	30.3332	19.8402	22.4636
Cre07.g313000	0.332962	0.531361	0.360914	0.208431	0.0912565	0.0964412	0.081831	0.0385107	0.14057	0.157434	0.126131	0.170854
Cre07.g313050	9.40962	7.35393	6.76012	4.22803	6.39399	6.92233	6.64018	7.73579	6.66842	8.14603	9.76702	8.59092
Cre07.g313100	2.75377	3.59356	1.92348	2.01114	2.41498	1.93201	6.85798	5.98711	3.92689	3.55438	2.54038	2.80513
Cre07.g313122	11.6079	7.7927	9.01959	9.89545	9.5513	8.36392	9.84708	10.9335	11.6029	11.3327	13.6835	10.8955
Cre07.g313143	56.7182	3.76633	5.85844	58.4452	11.6529	62.695	31.6424	25.6926	37.4505	23.3163	20.9111	24.5899
Cre07.g313164	5.65996	7.07418	6.41459	5.10757	6.64886	6.96206	10.8755	11.4027	10.2782	10.5773	11.4295	13.0885
Cre07.g313185	12.7996	10.8109	12.8955	12.0186	13.2916	13.8861	11.3927	11.3622	13.1237	13.3941	16.6084	22.232
Cre07.g313206	0.183845	0.160012	0.186267	0.0470787	0.128243	0.0435664	0.0492877	0.0811719	0.126638	0.148989	0.0455744	0.0962013
Cre07.g313250	38.5479	20.3683	20.5027	41.3514	37.7539	47.4585	18.34	21.2654	19.4561	21.553	24.4099	25.6067
Cre07.g313302	8.64678	5.38542	4.34377	8.18522	12.5632	16.2182	15.446	11.8563	19.1965	17.9801	23.8106	28.1011
Cre07.g313350	3.46541	1.704	1.929	1.14329	1.77984	1.46492	1.53457	2.21002	2.08779	2.17642	2.69663	2.21078
Cre07.g313400	1.70654	2.64367	2.53762	1.83277	1.31621	0.805878	1.1987	1.66265	1.23548	1.26503	0.798135	0.825906
Cre07.g313450	4.91504	8.28934	6.50742	4.94189	8.82311	5.70708	7.22657	7.97093	9.16713	8.2522	8.93954	9.5083
Cre07.g313500	1.70268	2.52477	2.27649	1.4337	2.90085	2.21929	1.28263	1.38666	1.76264	1.59714	2.22876	1.47194
Cre07.g313550	9.2236	7.61489	7.56316	5.42182	8.30734	7.49345	13.4181	16.0413	13.0699	19.1015	18.5592	15.3932
Cre07.g313600	0	0.10039	0	0.098367	0.11494	0	0.103001	0	0.106161	0	0	0
Cre07.g313650	0.438021	0.435804	0.40954	0.45162	0.64957	1.05233	0.227941	0.172768	0.435096	0.285321	0.74158	0.713948
Cre07.g313700	32.4532	34.719	51.7104	42.0086	74.5445	51.6707	42.0148	63.3567	51.7376	77.3432	80.747	65.956
Cre07.g313750	1.69257	2.50649	3.3022	1.56811	1.23697	1.17659	2.15196	2.81875	1.71494	2.23148	2.13363	1.71385
Cre07.g313800	6.13982	10.6747	12.4952	6.04991	6.81763	2.96396	6.78168	4.31702	4.60863	3.44355	1.86224	3.96775
Cre07.g313850	3.96943	3.26574	3.97801	3.14662	3.1487	3.44919	4.01981	3.90305	3.17304	3.16854	2.8468	2.57929
Cre07.g313900	4.16653	6.13891	5.24138	3.93259	5.60875	3.99563	4.20204	4.64377	3.58726	4.09424	3.51288	2.06042
Cre07.g313950	0.974407	1.17293	0.784612	1.0718	1.67867	1.20957	1.25896	1.85474	1.69251	1.91813	0.961826	0.885716
Cre07.g314000	1.78028	2.67356	2.01772	1.32973	1.19781	0.843793	5.56875	5.70119	4.59169	3.8708	2.72272	2.24234
Cre07.g314050	3.76938	2.8847	2.65718	3.33499	3.3656	3.56406	2.87198	3.37814	3.22709	3.24942	3.13442	1.97528
Cre07.g314100	10.617	3.03393	3.75255	17.4599	30.1695	50.8169	27.7959	26.3918	48.7386	51.8525	68.9914	81.5138
Cre07.g314150	45.2572	30.2156	34.6507	56.556	71.1554	71.1237	101.391	114.219	97.3132	119.938	119.791	94.3117
Cre07.g314200	2.52042	4.65762	4.45305	3.2423	3.92354	2.05868	5.82265	6.47133	5.69485	5.80175	5.13265	5.66468
Cre07.g314250	2.81771	4.02238	3.44289	3.656	1.88147	1.11291	3.24843	3.37737	1.73893	2.24232	1.72329	0.998953
Cre07.g314300	11.0632	14.0972	15.1454	11.4446	9.56088	9.20588	7.60417	7.9729	8.97748	8.02013	10.1042	10.4401
Cre07.g314351	1.33775	1.41586	0.915893	0.925567	1.15791	1.2236	1.59198	2.02798	2.31856	2.93948	2.62482	2.05936
Cre07.g314400	1.04973	1.10562	1.13783	0.911753	1.61111	1.39102	0.928752	1.18374	1.03702	1.27627	1.43151	0.807972
Cre07.g314450	2.72309	1.9433	4.39979	3.05831	5.50385	4.03646	4.88181	6.3019	5.78903	6.97104	7.43047	6.74032
Cre07.g314500	3.78452	1.07428	1.40164	3.37504	3.83587	5.58551	3.90732	4.48651	3.91159	4.56216	6.67297	4.82067
Cre07.g314550	8.98146	5.91085	4.83631	8.20398	12.463	15.1308	10.9924	10.6486	14.7348	15.1631	18.0635	19.6902
Cre07.g314600	9.83273	11.213	15.2323	7.97664	14.8189	7.14909	10.9165	12.588	15.3182	14.3233	14.9093	15.3094
Cre07.g314650	92.8078	70.7312	70.0554	86.2015	45.1888	67.46	37.8324	28.4759	27.9354	24.4892	27.3809	31.7335
Cre07.g314676	0	0	0	0	0	0	0	0	0	0	0	0
Cre07.g314700	1.42294	0.753616	0.754687	1.32191	0.381643	1.52583	0.818451	0.73519	1.16565	0.821912	0.522862	0.63693
Cre07.g314751	0.0165915	0.0158848	0.0539468	0.0311585	0.0363743	0.057668	0.0326204	0.0115117	0.0168106	0.0403377	0.0150814	0
Cre07.g314800	0.782027	0.819985	0.659198	0.594444	0.571464	0.614815	0.463697	0.714796	0.628847	0.583419	0.699516	0.229298
Cre07.g314833	0	0	0	0	0	0	0	0	0	0	0	0
Cre07.g314866	0.198587	0.0271604	0.0614934	0.0665965	0.10884	0.382096	0.181274	0.354292	0.488648	0.609232	0.683338	0.52405
Cre07.g314900	11.6922	4.78914	5.05519	16.9125	21.3403	40.6393	16.4443	17.121	28.1796	27.4761	36.4718	41.4434
Cre07.g314950	8.61155	10.5437	11.4445	14.2267	16.1196	17.7227	14.8957	13.8483	19.4206	19.1685	24.2097	29.5722
Cre07.g315000	13.8068	10.3267	12.8913	10.8152	8.42218	6.80057	7.76709	7.3841	6.80833	7.0675	5.97898	6.74439
Cre07.g315050	0.504198	0.21463	0	0.315626	0.184303	0.38944	0.605843	0.244718	0.965033	0.791139	6.43948	6.05314
Cre07.g315100	21.3889	18.6959	15.2935	16.5692	16.2009	11.8483	16.2313	14.2034	16.5938	15.2344	15.628	15.8469
Cre07.g315150	159.409	88.438	100.956	106.215	113.369	106.454	140.164	137.067	119.242	128.344	148.187	166.303
Cre07.g315200	4.93247	4.19582	3.84603	4.08173	9.10224	8.6491	9.1221	11.966	13.6086	16.766	21.7246	15.4225
Cre07.g315250	0.2088	0.199981	0.0565967	0.29409	0.0572415	0.0907171	0.975053	0.289923	0.740504	0.296305	0.379825	0.750033
Cre07.g315300	1.6047	3.26082	2.50335	1.58029	3.69053	1.90452	1.8469	2.09181	2.18117	1.52308	2.91842	3.45444
Cre07.g315326	0	0	0	0	0	0	0	0	0	0	0	0
Cre07.g315350	9.08422	10.7556	8.84066	8.46117	7.68316	7.49045	11.643	11.7603	8.0909	8.25358	7.30391	6.94196
Cre07.g315400	4.94897	4.08958	3.50463	3.33536	7.83305	10.8549	5.80695	7.61825	11.121	9.90131	11.1057	8.35593
Cre07.g315432	3.95622	4.79914	4.4797	3.50846	5.44652	3.74328	4.27829	3.90578	4.27593	4.06304	3.91765	4.60164
Cre07.g315450	6.7085	9.4709	9.05129	6.67248	10.1352	5.82927	11.2851	10.1769	8.006	8.94533	7.36688	8.36403
Cre07.g315500	2.57039	2.49247	2.85685	2.1997	1.07015	1.61152	2.4949	2.16779	2.011	1.87263	1.30167	2.13706
Cre07.g315550	0.690502	0.626425	0.787933	0.545997	0.398455	0.600003	2.25083	1.96747	1.69389	1.29633	1.18965	1.19352
Cre07.g315600	6.08946	5.30068	5.58056	5.27608	2.82207	3.17482	3.29249	2.7084	3.50569	3.14102	2.441	3.03949
Cre07.g315650	3.64146	3.92414	3.73717	2.32022	2.42474	1.07357	1.85396	1.21918	1.44961	1.05483	1.2423	1.535
Cre07.g315700	32.0252	32.2394	25.6532	23.1258	25.678	16.951	90.0636	74.3004	42.4187	44.0515	33.6549	30.4506
Cre07.g315750	116.887	89.1475	108.165	106.995	35.0971	41.7395	84.9457	81.1608	61.0742	58.4974	51.5896	68.4305
Cre07.g315850	1.62393	1.39951	1.19703	1.31137	0.676551	1.35465	3.19288	4.01227	2.46814	3.42265	2.8054	1.5666
Cre07.g315900	27.2398	17.8489	21.1709	32.1533	17.1167	30.9923	9.33515	9.18905	11.2452	13.5245	20.9999	26.678
Cre07.g315950	8.05135	12.5964	12.8853	8.60186	9.66111	6.00455	7.75927	8.42561	6.42356	7.27174	5.44711	5.33511
Cre07.g316000	78.0877	121.763	120.311	151.547	141.724	167.366	95.6256	79.923	89.8123	90.5003	129.01	151.133
Cre07.g316050	3.18944	8.20749	7.21553	5.90411	7.29774	5.85958	10.3035	13.9911	9.14208	12.9404	12.7727	7.01495
Cre07.g316100	2.40645	2.55599	2.71183	1.49517	2.20468	1.64371	1.683	1.64462	1.96512	1.93064	1.78462	2.12556
Cre07.g316150	2.08364	2.68479	2.93376	1.90166	3.92779	2.77506	1.47403	1.60791	2.17036	2.22527	2.92079	2.65794
Cre07.g316200	8.37393	9.68876	10.3377	10.7297	14.8226	13.0117	14.9494	14.8714	14.1412	17.0165	20.3817	18.2024
Cre07.g316350	2.29229	1.20231	1.36107	2.56242	1.19702	2.84551	0.858513	1.17469	1.05076	0.708156	0.893582	1.40038
Cre07.g316400	2.86597	2.36827	2.25446	1.53024	2.6499	2.78333	3.64631	3.2384	3.01793	4.10152	3.98703	4.67167
Cre07.g316450	2.28198	1.05395	1.22221	2.294	1.23614	1.32971	2.56004	3.50253	2.33936	2.76361	2.51398	1.87353
Cre07.g316500	0.323631	0.588804	0.526224	0.486216	0.887033	0.590551	1.78166	2.51559	2.00028	2.20369	2.8837	2.78993
Cre07.g316526	0.0941436	0.135244	0.204135	0.0441998	0.206461	0.204512	0.13883	0.0653543	0	0.30534	0.17124	0.144931
Cre07.g316550	4.69248	8.35602	6.98568	4.86908	7.92592	5.74336	5.90526	5.84032	5.60545	5.91895	5.32773	5.22788
Cre07.g316600	7.67547	6.79269	5.68821	7.43523	6.87166	8.4002	5.731	5.19353	6.10373	6.97211	6.27382	7.17942
Cre07.g316650	4.48568	5.67331	5.47162	3.76126	4.4816	3.91216	3.0428	2.54956	2.73366	2.68282	2.75338	2.76883
Cre07.g316725	1.1924	1.93648	1.85492	1.60644	2.38771	3.78408	1.58	2.77142	3.93987	3.65746	4.47957	3.88416
Cre07.g316800	1.18901	1.1883	2.74645	1.16501	2.60768	2.06635	0.355762	0.502462	1.2048	1.63489	2.58607	2.06921
Cre07.g316850	22.6146	9.33163	9.36274	20.0288	7.61971	21.7295	8.07068	7.47953	10.8699	8.61375	7.28047	8.94224
Cre07.g316900	3.83158	3.78385	4.39792	2.86125	3.48897	3.43427	1.9871	1.80018	1.48256	1.60143	2.02932	1.4552
Cre07.g316992	1.76075	1.88806	1.72682	0.895186	0.742306	0.646653	1.41732	1.55054	0.823258	0.274198	0.431174	0.416961
Cre07.g317000	6.81087	9.1727	9.87201	10.3211	8.65322	11.6021	6.56348	7.07122	6.90152	7.16535	9.75475	10.3817
Cre07.g317050	1.56207	2.42313	2.47217	1.23208	2.9456	1.33019	4.45332	4.48812	3.51369	3.87467	3.20977	2.85354
Cre07.g317100	3.635	3.47173	3.90663	7.14617	3.25943	5.60536	8.72157	9.76563	5.60403	7.42118	10.9722	5.59079
Cre07.g317150	21.4661	16.5457	14.6868	23.1963	11.5746	15.0139	23.7667	21.6885	16.6515	18.6285	11.1032	11.1957
Cre07.g317201	0.0610036	0.0389382	0.0220399	0.0381877	0	0.0530083	0.0199899	0.0987675	0.0412064	0.0824015	0.0184849	0
Cre07.g317250	4.17456	5.09509	4.67395	5.4275	4.62662	4.10578	4.17148	4.04273	3.20717	3.43924	5.00443	5.03744
Cre07.g317300	6.89473	7.37844	6.27186	6.62639	6.66937	7.14232	10.6055	10.3011	9.53373	9.117	9.02147	7.93602
Cre07.g317350	4.13309	5.05244	4.48131	5.10647	3.39928	4.77278	5.56033	5.51254	3.52673	3.48398	3.5615	3.23723
Cre07.g317400	1.51293	2.44836	2.48883	1.81252	2.28835	1.90397	1.84641	2.7889	2.11451	2.5383	2.08784	1.71338
Cre07.g317421	1.44122	2.25446	2.60423	2.12014	2.52855	1.62803	2.64482	3.26832	1.80109	3.38896	2.49043	2.02149
Cre07.g317438	2.88999	3.90352	3.9913	3.94714	5.911	1.82634	2.58332	3.653	2.66258	4.4801	2.99111	2.83169
Cre07.g317450	6.82096	7.91505	7.08175	9.37146	5.80166	9.63619	10.0687	11.2454	7.00517	8.73358	5.76675	6.12542
Cre07.g317500	1.32747	1.01804	1.08094	1.76297	1.12541	1.70793	1.25447	1.4195	1.5679	1.2123	1.23978	1.18165
Cre07.g317550	4.60038	4.1644	4.90909	4.85966	4.61037	5.05926	4.55789	4.31548	4.8434	4.34129	5.16348	5.31146
Cre07.g317576	0	0	0	0	0	0	0	0	0	0	0	0
Cre07.g317601	2.90659	3.62433	3.38935	4.58308	3.90908	7.95818	6.79338	8.26246	6.16826	8.09413	4.53934	5.79736
Cre07.g317626	0	0	0	0.107592	0.0628285	0	0	0	0.0580531	0	0	0
Cre07.g317650	1.50564	2.16249	2.41889	1.54001	1.47376	1.07468	0.925088	1.00753	1.11692	0.915299	0.904416	1.21408
Cre07.g317750	0.790061	0.799681	1.22334	0.699465	0.692876	0.745358	1.28706	0.986807	0.800504	1.07943	0.902913	1.11196
